negative	an impenetrable and insufferable ball of pseudo-philosophic twaddle .
negative	though an important political documentary , this does not really make the case the kissinger should be tried as a war criminal .
negative	a culture clash comedy only half as clever as it thinks it is .
negative	eddie murphy and owen wilson have a cute partnership in i spy , but the movie around them is so often nearly nothing that their charm does n't do a load of good .
negative	it 's rare that a movie can be as intelligent as this one is in every regard except its storyline ; everything that 's good is ultimately scuttled by a plot that 's just too boring and obvious .
negative	such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .
negative	the plan to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' has flopped as surely as a soufflé gone wrong .
negative	what we get in feardotcom is more like something from a bad clive barker movie .
negative	this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .
negative	the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration .
negative	so putrid it is not worth the price of the match that should be used to burn every print of the film .
negative	uneven performances and a spotty script add up to a biting satire that has no teeth .
negative	... although this idea is `` new '' the results are tired .
negative	an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .
negative	chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .
negative	grant is n't cary and bullock is n't katherine .
negative	the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects .
negative	one of those so-so films that could have been much better .
negative	in his role of observer of the scene , lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .
negative	an admitted egomaniac , evans is no hollywood villain , and yet this grating showcase almost makes you wish he 'd gone the way of don simpson .
negative	one ca n't shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney 's latest album .
negative	a rambling ensemble piece with loosely connected characters and plots that never quite gel .
negative	the film does n't show enough of the creative process or even of what was created for the non-fan to figure out what makes wilco a big deal .
negative	mattei so completely loses himself to the film 's circular structure to ever offer any insightful discourse on , well , love in the time of money .
negative	so aggressively cheery that pollyana would reach for a barf bag .
negative	a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .
negative	a major waste ... generic .
negative	a wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters ' decisions only unsatisfactorily .
negative	insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .
negative	with the cheesiest monsters this side of a horror spoof , which they is n't , it is more likely to induce sleep than fright .
negative	it 's hard to imagine that even very small children will be impressed by this tired retread .
negative	-lrb- denis ' -rrb- bare-bones narrative more closely resembles an outline for a '70s exploitation picture than the finished product .
negative	this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .
negative	fear dot com is more frustrating than a modem that disconnects every 10 seconds .
negative	just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be .
negative	heavy with flabby rolls of typical toback machinations .
negative	outside of burger 's desire to make some kind of film , it 's really unclear why this project was undertaken
negative	most of the problems with the film do n't derive from the screenplay , but rather the mediocre performances by most of the actors involved
negative	would benigni 's italian pinocchio have been any easier to sit through than this hastily dubbed disaster ?
negative	as with so many merchandised-to-the-max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which has a handful of smart jokes and not much else .
negative	i 'm sorry to say that this should seal the deal - arnold is not , nor will he be , back .
negative	the film ultimately offers nothing more than people in an urban jungle needing other people to survive ...
negative	a sour attempt at making a farrelly brothers-style , down-and-dirty laugher for the female set .
negative	a painfully slow cliche-ridden film filled with more holes than clyde barrow 's car .
negative	it leers , offering next to little insight into its intriguing subject .
negative	although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .
negative	... a plotline that 's as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project !
negative	the criticism never rises above easy , cynical potshots at morally bankrupt characters ...
negative	an alternately raucous and sappy ethnic sitcom ... you 'd be wise to send your regrets .
negative	... for all its social and political potential , state property does n't end up being very inspiring or insightful .
negative	a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .
negative	this 100-minute movie only has about 25 minutes of decent material .
negative	weirdly , broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .
negative	the only pain you 'll feel as the credits roll is your stomach grumbling for some tasty grub .
negative	how inept is serving sara ?
negative	the waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .
negative	i was trying to decide what annoyed me most about god is great ... i 'm not , and then i realized that i just did n't care .
negative	i can analyze this movie in three words : thumbs friggin ' down .
negative	a lightweight , uneven action comedy that freely mingles french , japanese and hollywood cultures .
negative	for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped .
negative	some body smacks of exhibitionism more than it does cathartic truth telling .
negative	stephen earnhart 's documentary is a decomposition of healthy eccentric inspiration and ambition -- wearing a cloak of unsentimental , straightforward text -- when it 's really an exercise in gross romanticization of the delusional personality type .
negative	a technical triumph and an extraordinary bore .
negative	confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .
negative	evelyn may be based on a true and historically significant story , but the filmmakers have made every effort to disguise it as an unimaginative screenwriter 's invention .
negative	the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper 's agency boss close in on the resourceful amnesiac , we do n't feel much for damon\/bourne or his predicament .
negative	because the intelligence level of the characters must be low , very low , very very low , for the masquerade to work , the movie contains no wit , only labored gags .
negative	steve oedekerk is , alas , no woody allen .
negative	imagine -lrb- if possible -rrb- a pasolini film without passion or politics , or an almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching o fantasma .
negative	i 'm giving it thumbs down due to the endlessly repetitive scenes of embarrassment .
negative	as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .
negative	an incoherent jumble of a film that 's rarely as entertaining as it could have been .
negative	there 's no disguising this as one of the worst films of the summer .
negative	pair that with really poor comedic writing ... and you 've got a huge mess .
negative	despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .
negative	girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy .
negative	big mistake .
negative	entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .
negative	boasting some of the most poorly staged and lit action in memory , impostor is as close as you can get to an imitation movie .
negative	if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign .
negative	pascale bailly 's rom-com provides amélie 's audrey tautou with another fabuleux destin -- i.e. , a banal spiritual quest .
negative	the plot is paper-thin and the characters are n't interesting enough to watch them go about their daily activities for two whole hours .
negative	do n't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action .
negative	the overall vibe is druggy and self-indulgent , like a spring-break orgy for pretentious arts majors .
negative	it 's just plain lurid when it is n't downright silly .
negative	the movie is well done , but slow .
negative	a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children 's television .
negative	filled with low-brow humor , gratuitous violence and a disturbing disregard for life .
negative	it 's plotless , shapeless -- and yet , it must be admitted , not entirely humorless .
negative	supposedly , pokemon ca n't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over .
negative	lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .
negative	very stupid and annoying .
negative	the story is lacking any real emotional impact , and the plot is both contrived and cliched .
negative	even the hastily and amateurishly drawn animation can not engage .
negative	unwieldy contraption .
negative	predictably melodramatic .
negative	a fake street drama that keeps telling you things instead of showing them .
negative	fincher takes no apparent joy in making movies , and he gives none to the audience .
negative	parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion '
negative	did no one on the set have a sense of humor , or did they not have the nerve to speak up ?
positive	... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh .
positive	takes a fresh and absorbing look at a figure whose legacy had begun to bronze .
positive	one of the year 's best films , featuring an oscar-worthy performance by julianne moore .
positive	it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth .
positive	highly watchable stuff .
positive	this film puts wang at the forefront of china 's sixth generation of film makers .
positive	with dickens ' words and writer-director douglas mcgrath 's even-toned direction , a ripping good yarn is told .
positive	sly , sophisticated and surprising .
positive	according to wendigo , ` nature ' loves the members of the upper class almost as much as they love themselves .
positive	much of the lady and the duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .
positive	a dreadful day in irish history is given passionate , if somewhat flawed , treatment .
positive	i liked the movie , but i know i would have liked it more if it had just gone that one step further .
positive	uplifting , funny and wise .
positive	just bring on the battle bots , please !
positive	a lovely film ... elegant , witty and beneath a prim exterior unabashedly romantic ... hugely enjoyable in its own right though not really faithful to its source 's complexity .
positive	maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .
positive	with a cast of a-list brit actors , it is worth searching out .
positive	simply put , `` far from heaven '' is a masterpiece .
positive	devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .
positive	the gags are often a stitch .
positive	insomnia is one of the year 's best films and pacino gives one of his most daring , and complicated , performances .
positive	while it 's nothing we have n't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .
positive	happily stays close to the ground in a spare and simple manner and does n't pummel us with phony imagery or music .
positive	like shrek , spirit 's visual imagination reminds you of why animation is such a perfect medium for children , because of the way it allows the mind to enter and accept another world .
positive	meyjes ... has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics .
positive	a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure , a stalker thriller , and a condensed season of tv 's big brother .
positive	like its parade of predecessors , this halloween is a gory slash-fest .
positive	one fantastic -lrb- and educational -rrb- documentary .
positive	deserves a place of honor next to nanook as a landmark in film history .
positive	we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies .
positive	that rare film whose real-life basis is , in fact , so interesting that no embellishment is needed .
positive	all in all , a great party .
positive	the usual movie rah-rah , pleasantly and predictably delivered in low-key style by director michael apted and writer tom stoppard .
positive	funny and touching .
positive	with so many bad romances out there , this is the kind of movie that deserves a chance to shine .
