negative	absurdities and clichés accumulate like lint in a fat man 's navel .
negative	a small fortune in salaries and stunt cars might have been saved if the director , tom dey , had spliced together bits and pieces of midnight run and 48 hours -lrb- and , for that matter , shrek -rrb- .
negative	a mess .
negative	an annoying orgy of excess and exploitation that has no point and goes nowhere .
negative	the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the film .
negative	seriously , rent the disney version .
negative	a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .
negative	go , girls , right down the reality drain .
negative	though frida is easier to swallow than julie taymor 's preposterous titus , the eye candy here lacks considerable brio .
negative	the film has the thrown-together feel of a summer-camp talent show : hastily written , underrehearsed , arbitrarily plotted and filled with crude humor and vulgar innuendo .
positive	scott baio is turning in some delightful work on indie projects .
positive	one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .
positive	a funny film .
positive	with an admirably dark first script by brent hanley , paxton , making his directorial feature debut , does strong , measured work .
positive	there are some movies that hit you from the first scene and you know it 's going to be a trip .
positive	about as big a crowdpleaser as they possibly come .
positive	the film is reasonably entertaining , though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy .
positive	... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .
positive	after seeing ` analyze that , ' i feel better already .
positive	deliciously slow .
