negative	even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .
negative	if only it were , well , funnier .
negative	as a director , eastwood is off his game -- there 's no real sense of suspense , and none of the plot ` surprises ' are really surprising .
negative	call me a cold-hearted curmudgeon for not being able to enjoy a mindless action movie , but i believe a movie can be mindless without being the peak of all things insipid .
negative	anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly .
negative	the first question to ask about bad company is why anthony hopkins is in it .
negative	an odd , haphazard , and inconsequential romantic comedy .
negative	the april 2002 instalment of the american war for independence , complete with loads of cgi and bushels of violence , but not a drop of human blood .
negative	despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .
negative	this long and relentlessly saccharine film is a clear case of preaching to the converted .
negative	has lost some of the dramatic conviction that underlies the best of comedies ...
negative	weirdly , broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .
negative	whenever you think you 've seen the end of the movie , we cut to a new scene , which also appears to be the end .
negative	however sincere it may be , the rising place never quite justifies its own existence .
negative	the whole affair , true story or not , feels incredibly hokey ... -lrb- it -rrb- comes off like a hallmark commercial .
negative	the author 's devotees will probably find it fascinating ; others may find it baffling .
negative	it 's a strange film , one that was hard for me to warm up to .
negative	a prolonged extrusion of psychopathic pulp .
negative	you emerge dazed , confused as to whether you 've seen pornography or documentary .
negative	plays like a bad blend of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story .
negative	if you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix , i have just one word for you - -- decasia
negative	the plot is plastered with one hollywood cliche after another , most of which involve precocious kids getting the better of obnoxious adults .
negative	any rock pile will do for a set .
negative	diane lane 's sophisticated performance ca n't rescue adrian lyne 's unfaithful from its sleazy moralizing .
negative	cuba gooding jr. valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy .
negative	this rather unfocused , all-over-the-map movie would be a lot better if it pared down its plots and characters to a few rather than dozens ... or if it were subtler ... or if it had a sense of humor .
negative	as the mediterranean sparkles , ` swept away ' sinks .
negative	the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but the emphasis on the latter leaves blue crush waterlogged .
negative	the troubling thing about clockstoppers is that it does n't make any sense .
negative	this bond film goes off the beaten path , not necessarily for the better .
negative	a really good premise is frittered away in middle-of-the-road blandness .
negative	this ill-conceived and expensive project winds up looking like a bunch of talented thesps slumming it .
negative	the movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .
negative	flashy gadgets and whirling fight sequences may look cool , but they ca n't distract from the flawed support structure holding equilibrium up .
negative	starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .
negative	if you 're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake .
negative	a standard police-oriented drama that , were it not for de niro 's participation , would have likely wound up a tnt original .
negative	watch barbershop again if you 're in need of a cube fix -- this is n't worth sitting through .
negative	one of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch .
negative	as if drop dead gorgeous was n't enough , this equally derisive clunker is fixated on the spectacle of small-town competition .
negative	disturbing .
negative	-lrb- a -rrb- painfully flat gross-out comedy ...
negative	this is rote drivel aimed at mom and dad 's wallet .
negative	a selection of scenes in search of a movie .
negative	seems like something american and european gay movies were doing 20 years ago .
negative	a jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .
negative	piccoli 's performance is amazing , yes , but the symbols of loss and denial and life-at-arm 's - length in the film seem irritatingly transparent .
negative	the movie wavers between hallmark card sentimentality and goofy , life-affirming moments straight out of a cellular phone commercial .
negative	boyd 's screenplay -lrb- co-written with guardian hack nick davies -rrb- has a florid turn of phrase that owes more to guy ritchie than the bard of avon .
negative	depressingly thin and exhaustingly contrived .
negative	while scorsese 's bold images and generally smart casting ensure that `` gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about .
negative	but the film itself is ultimately quite unengaging .
negative	we do n't even like their characters .
negative	the script , the gags , the characters are all direct-to-video stuff , and that 's where this film should have remained .
negative	shunji iwai 's all about lily chou chou is a beautifully shot , but ultimately flawed film about growing up in japan .
negative	it gets old quickly .
negative	you might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead .
negative	the rollerball sequences feel sanitised and stagey .
negative	cloaks a familiar anti-feminist equation -lrb- career - kids = misery -rrb- in tiresome romantic-comedy duds .
negative	david spade as citizen kane ?
