negative	the only surprise is that heavyweights joel silver and robert zemeckis agreed to produce this ; i assume the director has pictures of them cavorting in ladies ' underwear .
negative	not even solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .
negative	go , girls , right down the reality drain .
negative	the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .
negative	a fragile framework upon which to hang broad , mildly fleshed-out characters that seem to have been conjured up only 10 minutes prior to filming .
negative	only masochistic moviegoers need apply .
negative	but first , you have to give the audience a reason to want to put for that effort
negative	personally , i 'd rather watch them on the animal planet .
negative	all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .
negative	thoroughly awful .
positive	the bottom line with nemesis is the same as it has been with all the films in the series : fans will undoubtedly enjoy it , and the uncommitted need n't waste their time on it .
positive	greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .
positive	a naturally funny film , home movie makes you crave chris smith 's next movie .
positive	what sets this romantic comedy apart from most hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .
positive	... a solid , unassuming drama .
positive	it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan .
positive	like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake .
positive	judith and zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .
positive	there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies .
positive	the salton sea has moments of inspired humour , though every scrap is of the darkest variety .
