numeric	how much electricity does the brain need to work ?
numeric	when did nixon die ?
numeric	what is the life expectancy of an elephant ?
numeric	how many jews were executed in concentration camps during wwii ?
numeric	what is the population of mozambique ?
numeric	how many films are made by the major studios in a year ?
numeric	how many tenths of the earth 's surface lie under water ?
numeric	how long did it take stanley to find livingstone ?
numeric	how big is the largest diamond ?
numeric	when was child labor abolished ?
human	who invented the pull-tab opener on cans ?
human	what 's japan 's largest car manufacturer ?
human	who was the democratic nominee in the american presidential election ?
human	who invented the electric guitar ?
human	who portrayed dracula in hammer studios ' films ?
human	name the five positions who are in the line of succession to the presidency .
human	what major victorian novelist spent as much time working for the post office as he did writing ?
human	who is the man behind the pig-the man who pulls the strings and speaks for miss piggy ?
human	what california governor said : `` inaction may be the highest form of action '' ?
human	what writer-journalist made his mark describing colorful broadway and underworld characters ?
location	what city hosted the first winter olympics in asia ?
location	mississippi has what name for a state nickname ?
location	what sun-blasted , 14-mile wide valley is just north of the mojave desert ?
location	what river is windsor castle on ?
location	where can i find the schematics to the windshield wiper mechanism ?
location	where did victor hugo spend his exile ?
location	what general direction does the journey in around the world in 80 days proceed in ?
location	where is logan airport ?
location	where was the largest concentration camp in world war ii ?
location	what is the homelite inc. home page ?
description	what happened in dogtown in 1899 to make that year remembered ?
description	what is the difference between optical and digital video ?
description	what does elysium mean ?
description	what qualifications are there for individuals donating blood ?
description	what are a baseball team 's firemen ?
description	what is `` nine inch nails '' ?
description	what does venus retrograde mean ?
description	how did p.t. barnum bill the diminutive charles s. stratton ?
description	how is silk screening done ?
description	what is an urban legend ?
entity	what are all the different kinds of contraceptives ?
entity	what six words follow the line : `` from a jack to a king.. . '' ?
entity	what kind of animals were in the paleozoic era ?
entity	what did englishman john hawkins begin selling to new world colonists in 1562 ?
entity	what does a chairbound basophobic fear ?
entity	what 's bottled in jeroboams ?
entity	what animal causes the biggest threat to humans ?
entity	what is the collective noun for geese ?
entity	what was the name of the u.s. 's first manned space program ?
entity	what is the most expensive car in the world ?
abbreviation	what is dtmf ?
abbreviation	what does ekg stand for ?
abbreviation	what does inri stand for when used on jesus ' cross ?
abbreviation	what is the abbreviation of the company name ` general motors ' ?
abbreviation	in a computer , what does scsi mean ?
abbreviation	what is the abbreviation of the national bureau of investigation ?
abbreviation	what does the e stand for in the equation e=mc2 ?
abbreviation	what does nafta stand for ?
abbreviation	what is html ?
abbreviation	what does `` b.y.o.b. '' mean ?
