negative	incoherence reigns .
negative	choppy , overlong documentary about ` the lifestyle . '
negative	it sticks rigidly to the paradigm , rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived , well-worn situations .
negative	the cumulative effect of the movie is repulsive and depressing .
negative	there 's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme .
negative	the kind of film that leaves you scratching your head in amazement over the fact that so many talented people could participate in such an ill-advised and poorly executed idea .
negative	plotless collection of moronic stunts is by far the worst movie of the year .
negative	even if it made its original release date last fall , it would 've reeked of a been-there , done-that sameness .
negative	just a string of stale gags , with no good inside dope , and no particular bite .
negative	in his role of observer of the scene , lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .
negative	there 's nothing exactly wrong here , but there 's not nearly enough that 's right .
negative	-lrb- a -rrb- slummer .
negative	often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ?
negative	it 's pretentious in a way that verges on the amateurish .
negative	is n't as sharp as the original ... despite some visual virtues , ` blade ii ' just does n't cut it .
negative	with the dog days of august upon us , think of this dog of a movie as the cinematic equivalent of high humidity .
negative	this hastily mounted production exists only to capitalize on hopkins ' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .
negative	sandra bullock , despite downplaying her good looks , carries a little too much ai n't - she-cute baggage into her lead role as a troubled and determined homicide cop to quite pull off the heavy stuff .
negative	it is too bad that this likable movie is n't more accomplished .
negative	an incoherent jumble of a film that 's rarely as entertaining as it could have been .
negative	the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter .
negative	things really get weird , though not particularly scary : the movie is all portent and no content .
negative	little is done to support the premise other than fling gags at it to see which ones shtick .
negative	ponderous , plodding soap opera disguised as a feature film .
negative	nearly all the fundamentals you take for granted in most films are mishandled here .
negative	its weighty themes are too grave for youngsters , but the story is too steeped in fairy tales and other childish things to appeal much to teenagers .
negative	collapses after 30 minutes into a slap-happy series of adolescent violence .
negative	there 's a delightfully quirky movie to be made from curling , but brooms is n't it .
negative	the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .
negative	first-timer john mckay is never able to pull it back on course .
negative	... this story gets sillier , not scarier , as it goes along ...
negative	a film that should be relegated to a dark video store corner is somehow making its way instead to theaters .
negative	becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring .
negative	but windtalkers does n't beat that one , either .
negative	it has become apparent that the franchise 's best years are long past .
negative	disappointing in comparison to other recent war movies ... or any other john woo flick for that matter .
negative	another useless recycling of a brutal mid - '70s american sports movie .
negative	the following things are not at all entertaining : the bad sound , the lack of climax and , worst of all , watching seinfeld -lrb- who is also one of the film 's producers -rrb- do everything he can to look like a good guy .
negative	the milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch .
negative	like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they 're struggling to create .
negative	just dreadful .
negative	a major waste ... generic .
negative	ear-splitting exercise in formula crash-and-bash action .
negative	this 100-minute movie only has about 25 minutes of decent material .
negative	you 'd be hard put to find a movie character more unattractive or odorous -lrb- than leon -rrb- .
negative	nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks .
negative	i found it slow , predictable and not very amusing .
negative	the movie is well done , but slow .
negative	it 's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful .
negative	if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish .
negative	press the delete key .
negative	this is a fragmented film , once a good idea that was followed by the bad idea to turn it into a movie .
negative	... another example of how sandler is losing his touch .
negative	unfortunately the story and the actors are served with a hack script .
negative	this sade is hardly a perverse , dangerous libertine and agitator -- which would have made for better drama .
negative	a chilly , remote , emotionally distant piece ... so dull that its tagline should be : ` in space , no one can hear you snore . '
negative	anyone who suffers through this film deserves , at the very least , a big box of consolation candy .
negative	no thanks .
negative	exhibits the shallow sensationalism characteristic of soap opera ... more salacious telenovela than serious drama .
negative	the whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .
