numeric	in what year did thatcher gain power ?
numeric	what is the fine for having a dog on a beach ?
numeric	how many american soldiers have died for their country to date ?
numeric	what age is benny carter ?
numeric	when did communist control end in hungary ?
numeric	what season begins with the vernal equinox ?
numeric	what is judy garland 's date of birth ?
numeric	when did swimming become commonplace ?
numeric	how many years did it take james joyce to write ulysses ?
numeric	what is the size of the student body at the university of massachusetts in amherst ?
human	what dynasty star made her 2th century-fox debut in the virgin queen ?
human	what actress holds the record for the most appearances on the cover of life ?
human	what company produces spumante ?
human	what was thatcher 's first name ?
human	whom did the chicago bulls beat in the 1993 championship ?
human	who was the lead actress in the movie ` sleepless in seattle ' ?
human	what buxom blonde appeared on the cover of more than 5 magazines ?
human	who is the most sexy celebrity ?
human	who portrayed carl bernstein in all the president 's men ?
human	what english physician was born on january 18 , 1779 and went on to create two important inventions ?
location	where is microsoft 's corporate headquarters located ?
location	where do the grimace and mayor mccheese live ?
location	what country is the world 's largest importer of cognac ?
location	where do quality drinks begin ?
location	what is the second highest mountain peak in the world ?
location	what countries does the mont blanc tunnel join ?
location	what is the name of the highest mountain in africa ?
location	what two caribbean countries share the island of hispaniola ?
location	where is inoco based ?
location	what ocean was amelia earhart flying over when she disappeared ?
description	what is leukemia ?
description	what 's the last line of dickens 's a christmas carol ?
description	what does `` intractable plantar keratoma '' mean ?
description	how does ultraviolet light damage the dna of skin cells ?
description	what is `` bloodhound '' ?
description	what is the origin of the christmas tree ?
description	what is a pig in a poke ?
description	what is the proof that houseplants metabolize carcinogens ?
description	how can i easily remove red wine stains from t-shirts ?
description	what does verdandi mean ?
entity	what was the name of the u.s. 's first manned space program ?
entity	what kind of car did janis joplin ask the lord to buy her ?
entity	what was the name of roy rogers 's dog ?
entity	what is the name of the ` female ' counterpart to el nino , which results in cooling temperatures and very dry weather ?
entity	which two products use a tiger as their symbol ?
entity	what 's bottled in jeroboams ?
entity	what generation am i in ?
entity	what is a fear of gravity ?
entity	what sport was the first televised in the u.s. ?
entity	what 's the only work by michelangelo that bears his signature ?
abbreviation	what does bmw stand for ?
abbreviation	what does snafu stand for ?
abbreviation	what does the `` blue ribbon '' stand for ?
abbreviation	what is the abbreviation of the company name ` general motors ' ?
abbreviation	what does the `` c '' stand for in the equation e=mc2 ?
abbreviation	what does s.o.s. stand for ?
abbreviation	what is the abbreviation of the national bureau of investigation ?
abbreviation	what is p.m. an abbreviation for , as in 5 p.m. ?
abbreviation	when reading classified ads , what does eenty : other stand for ?
abbreviation	what is bph ?
