numeric	what is the world population as of today ?
numeric	when is the thai new year ?
numeric	how many real fruit juices are there in a can of hawaiian punch ?
numeric	in what year was the first patent for the pull-tab opener on cans obtained ?
numeric	how many small businesses are there in the united states ?
numeric	how many miles of veins are in the circulatory system ?
numeric	how long would it take for a $ savings bond to mature ?
numeric	what is president nixon 's birthdate ?
numeric	how long does a fly live ?
numeric	how many people live in the falklands ?
human	which of the following famous people does not paint as a hobby ?
human	what united states president had dreamed that he was assassinated ?
human	who says , `` if you don 't look good , we don 't look good '' ?
human	who shot lee harvey oswald ?
human	what polynesian people inhabit new zealand ?
human	whom did friz freleng add to the warner bros. cartoon ranks ?
human	who invented astroturf ?
human	what international organization was founded by clara barton ?
human	what corporation does madonna advertise for ?
human	what famous british actor lost his voice after an operation in 1966 ?
location	where can i buy a pony on the big island for my daughter ?
location	where do i find information for foreclosure properties on the internet ?
location	where did dylan thomas die ?
location	what sun-blasted , 14-mile wide valley is just north of the mojave desert ?
location	what is the address of the famous mexican star `` thalia '' ?
location	what province is edmonton located in ?
location	where is inoco based ?
location	what 's the fifth-largest country in the world ?
location	where 's the bernini-bristol hotel ?
location	in sinclair lewis ' `` main street , '' what was the name of the typical american town ?
description	what are the side effects of mevacor ?
description	define sinn fein .
description	what do mormons believe ?
description	what must a las vegas blackjack dealer do when he reaches 16 ?
description	how do you convert foot-pounds to foot-inches ?
description	why was the l.a. office of shea and gould closed ?
description	how successful is arometherapy ?
description	why are the ears your center of balance ?
description	what features of the african elephant are larger than those of the indian elephant ?
description	why do people in the upper peninsula of michagin say `` eh ? '' ?
entity	what broadway musical featured the song , `` if i were a rich man ? ''
entity	what 's the term for a young fox ?
entity	which leg does a cat move with its left front leg when walking - its left rear or right rear leg ?
entity	what blood sport features a movement called a veronica ?
entity	what is the dot on an the letter i called ?
entity	what is `` the great american family cereal '' ?
entity	what animal do buffalo wings come from ?
entity	what are the conjugations of wake and woke ?
entity	what is a technique popularly used to detect birth defects ?
entity	what is a fear of crystals or glass ?
abbreviation	what do the letters zip stand for in the phrase `` zip code '' ?
abbreviation	what does ekg stand for ?
abbreviation	what is svhs ?
abbreviation	what does ` psi ' stand for ?
abbreviation	what is afs ?
abbreviation	what is the abbreviation of general motors ?
abbreviation	what 's the abbreviation for trinitrotoluene ?
abbreviation	what is the abbreviated form of the national bureau of investigation ?
abbreviation	what is the acronym for the national bureau of investigation ?
abbreviation	what does bmw stand for ?
