negative	there 's not a spark of new inspiration in it , just more of the same , done with noticeably less energy and imagination .
negative	if you saw it on tv , you 'd probably turn it off , convinced that you had already seen that movie .
negative	although sensitive to a fault , it 's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken .
negative	he thinks the film is just as much a document about him as it is about the subject .
negative	jaw-droppingly superficial , straining to get by on humor that is not even as daring as john ritter 's glory days on three 's company .
negative	boring and meandering .
negative	ignoring that , he made swimfan anyway
negative	the characterizations and dialogue lack depth or complexity , with the ironic exception of scooter .
negative	a handsome but unfulfilling suspense drama more suited to a quiet evening on pbs than a night out at an amc .
negative	a humorless journey into a philosophical void .
positive	it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but it is .
positive	contrived as this may sound , mr. rose 's updating works surprisingly well .
positive	chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them .
positive	remember it .
positive	the series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities .
positive	throws in enough clever and unexpected twists to make the formula feel fresh .
positive	one regards reign of fire with awe .
positive	an engrossing iranian film about two itinerant teachers and some lost and desolate people they encounter in a place where war has savaged the lives and liberties of the poor and the dispossessed .
positive	everyone 's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .
positive	judith and zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .
