numeric	what is columbia tristar 's phone number ?
numeric	how big is our galaxy in diameter ?
numeric	what is the most number of goals scored by a single team in an nhl hockey game ?
numeric	how many varieties of apple are there ?
numeric	what year did montana become a state ?
numeric	how many lawyers are there in the state of new jersey ?
numeric	what chapter of the bible has the most verses ?
numeric	what is dick clark 's date of birth ?
numeric	when is boxing day ?
numeric	when is the thai new year ?
human	who invented `` the muppets '' ?
human	what two commanders directed the forces in the battle of el alamein ?
human	who was the first elected mayor of washington , d.c. ?
human	who played sally rogers on the dick van dyke show ?
human	what apollo 11 astronaut minded the store while armstrong and aldrin made history ?
human	who manufactures the software , `` photoshop '' ?
human	who was scrooge 's dead partner in dickens 's a christmas carol ?
human	who was the mother of the man who would not be king , the duke of windsor ?
human	who awarded the flying fickle finger of fate ?
human	what 's the middle name of movie producer joseph e. levine ?
location	where is one 's corpus callosum found ?
location	what caribbean island is northeast of trinidad ?
location	what city is found in the city of oz ?
location	what 's the fifth-largest country in the world ?
location	where does the weird shape of the dinner fish knife originate from ?
location	what is the name of the planet that the ewoks live on ?
location	what asian gulf were the destroyers maddox and c turner joy shot up in ?
location	what u.s. city is known as the rubber capital of the world ?
location	what country is the setting for edgar allan poe 's the pit and the pendulum ?
location	what country boasts cawdor castle , glamis castle , and blair castle ?
description	what is thermal equilibrium ?
description	how did the hohenzollerns build their power around 17 ?
description	what happened to pompeii ?
description	what is home banking ?
description	what is an urban legend ?
description	what was al capone finally imprisoned for , in 1931 ?
description	how do birds have sex ?
description	what was the v-8 juice slogan : `` the tastebud '' ?
description	why are there olives in martinis ?
description	what is the history of spartacus , the roman slave and gladiator ?
entity	what kind of patent did ermal fraze get in 1963 ?
entity	which ear can most people hear better with ?
entity	name the french historical period during the reign of napoleon iii .
entity	what determines the value of the pearl ?
entity	what language is mostly spoken in brazil ?
entity	what is the lens behind the iris in the eye called ?
entity	what are halloween 's colors ?
entity	in beetle bailey , can you name sarge 's dog ?
entity	what fastener did whitcomb judson patent in 1893 ?
entity	what game do steve mcqueen and edward g. robinson play in the cincinnati kid ?
abbreviation	what is the full name of the plo ?
abbreviation	what is dsl ?
abbreviation	what does nasa stand for ?
abbreviation	what does ekg stand for ?
abbreviation	what does `` b.y.o.b. '' mean ?
abbreviation	what is the abbreviated form of the national bureau of investigation ?
abbreviation	what does bud stand for ?
abbreviation	what is p.m. an abbreviation for , as in 5 p.m. ?
abbreviation	what is the abbreviation of the company name ` general motors ' ?
abbreviation	what does nafta stand for ?
