negative	killing time , that 's all that 's going on here .
negative	a straight-ahead thriller that never rises above superficiality .
negative	the uneven movie does have its charms and its funny moments but not quite enough of them .
negative	let 's see , a haunted house , a haunted ship , what 's next ... ghost blimp ?
negative	this is just lazy writing .
negative	not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '
negative	is it possible for a documentary to be utterly entranced by its subject and still show virtually no understanding of it ?
negative	the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads .
negative	parker can not sustain the buoyant energy level of the film 's city beginnings into its country conclusion '
negative	to get at the root psychology of this film would require many sessions on the couch of dr. freud .
positive	a three-hour cinema master class .
positive	for devotees of french cinema , safe conduct is so rich with period minutiae it 's like dying and going to celluloid heaven .
positive	watching these two actors play against each other so intensely , but with restraint , is a treat .
positive	... a powerful sequel and one of the best films of the year .
positive	... one of the more influential works of the ` korean new wave ' .
positive	it 's a smart , solid , kinetically-charged spy flick worthy of a couple hours of summertime and a bucket of popcorn .
positive	a generous , inspiring film that unfolds with grace and humor and gradually becomes a testament to faith .
positive	in his u.s. debut , mr. schnitzler proves himself a deft pace master and stylist .
positive	a movie that both thrills the eye and , in its over-the-top way , touches the heart .
positive	while somewhat less than it might have been , the film is a good one , and you 've got to hand it to director george clooney for biting off such a big job the first time out .
