negative	each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time .
negative	a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ` scream . '
negative	like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six .
negative	a movie you observe , rather than one you enter into .
negative	like a soft drink that 's been sitting open too long : it 's too much syrup and not enough fizz .
negative	here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha .
negative	in terms of execution this movie is careless and unfocused .
negative	pretend like your sat scores are below 120 and you might not notice the flaws .
negative	to call this film a lump of coal would only be to flatter it .
negative	adrift , bentley and hudson stare and sniffle , respectively , as ledger attempts , in vain , to prove that movie-star intensity can overcome bad hair design .
positive	it 's a movie that accomplishes so much that one viewing ca n't possibly be enough .
positive	an intelligent romantic thriller of a very old-school kind of quality .
positive	an ideal love story for those intolerant of the more common saccharine genre .
positive	speaks eloquently about the symbiotic relationship between art and life .
positive	while most films these days are about nothing , this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world .
positive	thanks to the château 's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises .
positive	a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .
positive	the pianist is polanski 's best film .
positive	it may not be a huge cut of above the rest , but i enjoyed barbershop .
positive	drama of temptation , salvation and good intentions is a thoughtful examination of faith , love and power .
